,mId,mCode,mName,pmCode,pmName,pmMain,pmLeng,pmDiff,pmUp,pmDown
3177,0000000060,422305201,오봉산,38726,흥전리구간,-,0.19,쉬움,3,2
3178,0000000060,422305201,오봉산,38727,-,-,0.38,쉬움,7,5
3179,0000000060,422305201,오봉산,38728,흥전리구간,-,0.19,쉬움,3,2
3180,0000000060,447301401,오봉산,38729,오봉산입구구간,사찰,1.32,쉬움,25,17
3181,0000000060,447301401,오봉산,38730,봉산리 출구구간,-,0.23,쉬움,4,3
3182,0000000060,447301401,오봉산,38731,고복저수지 갈림길구간,-,0.26,쉬움,5,3
3183,0000000060,447301401,오봉산,38732,고복저수지 갈림길-송정리 마을 출구구간,-,2.74,쉬움,48,34
3184,0000000060,447301401,오봉산,38733,고복저수지 갈림길구간,-,0.75,쉬움,13,9
3185,0000000060,447301401,오봉산,38734,고복저수지 갈림길-소리마을구간,-,0.9,쉬움,16,11
3186,0000000060,447301401,오봉산,38735,홍대연수원입구구간,-,1.11,쉬움,20,14
3187,0000000060,447301401,오봉산,38736,신안리등산로입구-고대귓산구간,-,0.6,쉬움,11,7
3188,0000000060,447301401,오봉산,38737,봉산리구간,-,0.13,쉬움,2,2
3189,0000000060,447301401,오봉산,38738,오봉산입구구간,오봉산입구구간,0.25,쉬움,4,3
3190,0000000060,447301401,오봉산,38739,봉산리 출구구간,포천구절초군락,0.29,쉬움,5,4
3191,0000000060,447301401,오봉산,38740,봉산리 출구구간,-,0.02,쉬움,1,0
3192,0000000060,447301401,오봉산,38741,봉산리구간,-,0.07,쉬움,1,1
3193,0000000060,447301401,오봉산,38742,봉산리 출구구간,-,0.03,쉬움,1,0
3194,0000000060,447301401,오봉산,38743,송곡리 예비군 훈련장입구구간,-,0.74,쉬움,13,9
3195,0000000060,447301401,오봉산,38744,송곡리 예비군 훈련장구간,-,1.15,쉬움,20,14
3196,0000000060,447301401,오봉산,38745,봉산리구간,능선나지화,1.0,쉬움,18,12
3197,0000000060,447301401,오봉산,38746,봉산리구간,-,0.04,쉬움,1,0
3198,0000000060,447301401,오봉산,38747,봉산리 출구구간,진달래구락,0.21,쉬움,4,3
3199,0000000060,447301401,오봉산,38748,봉산리 출구구간,잣나무군락,0.38,쉬움,7,5
3200,0000000060,447301401,오봉산,38749,봉산리구간,-,0.33,쉬움,6,4
3201,0000000060,447301401,오봉산,38750,봉산리구간,-,0.38,쉬움,7,5
3202,0000000060,447301401,오봉산,38751,신안리구간,-,0.37,쉬움,7,5
3203,0000000060,447301401,오봉산,38752,봉산리 출구구간,-,0.12,쉬움,2,1
3204,0000000060,447301401,오봉산,38753,봉산리 출구구간,-,0.02,쉬움,1,0
3205,0000000060,447301401,오봉산,38754,송곡리구간,-,0.03,쉬움,1,0
3206,0000000060,447301401,오봉산,38755,봉산리구간,-,0.13,쉬움,2,2
3207,0000000060,447301401,오봉산,38756,봉산리 출구구간,-,0.27,쉬움,5,3
3208,0000000060,447301401,오봉산,38757,봉산리 출구구간,봉산향나무,1.67,쉬움,29,21
3209,0000000060,447301401,오봉산,38758,홍대연수원입구구간,-,0.02,쉬움,1,0
3210,0000000060,447301401,오봉산,38759,홍대연수원입구구간,-,0.86,쉬움,15,11
3211,0000000060,447301401,오봉산,38760,봉산리구간,-,0.07,쉬움,1,1
3212,0000000060,447301401,오봉산,38761,봉산리구간,-,0.14,쉬움,2,2
3213,0000000060,447301401,오봉산,38762,봉산리나눔길구간,봉산리나눔길,0.36,쉬움,6,4
3214,0000000060,447301401,오봉산,38763,봉산리구간,-,0.02,쉬움,1,0
3215,0000000060,447301401,오봉산,38764,봉산리구간,-,0.06,쉬움,1,1
3216,0000000060,447301401,오봉산,38765,송곡리 예비군 훈련장입구구간,-,0.19,쉬움,3,2
3217,0000000060,447301401,오봉산,38766,봉산리구간,-,0.03,쉬움,1,0
3218,0000000060,447301401,오봉산,38767,홍대연수원앞등산로입구구간,-,2.01,쉬움,35,25
3219,0000000060,447901601,오봉산,38768,봉암리구간,-,5.43,쉬움,96,67
3220,0000000060,451103201,오봉산,38769,백여리구간,-,0.88,쉬움,16,11
3221,0000000060,451103201,오봉산,38770,백여리구간,-,0.06,쉬움,1,1
3222,0000000060,451103201,오봉산,38771,백여리구간,-,0.18,쉬움,3,2
3223,0000000060,451103201,오봉산,38772,백여리구간,-,0.22,쉬움,4,3
3224,0000000060,451103201,오봉산,38773,백여리구간,-,0.13,쉬움,2,2
3225,0000000060,451103201,오봉산,38774,백여리구간,-,0.47,쉬움,8,6
3226,0000000060,451103201,오봉산,38775,백여리구간,-,0.13,쉬움,2,2
3227,0000000060,451103201,오봉산,38776,백여리구간,-,0.33,쉬움,6,4
3228,0000000060,451103201,오봉산,38777,백여리구간,-,0.08,쉬움,1,1
3229,0000000060,451103201,오봉산,38778,백여리구간,-,0.49,쉬움,9,6
3230,0000000060,451103201,오봉산,38779,백여리구간,-,0.49,쉬움,9,6
3231,0000000060,451103201,오봉산,38780,백여리구간,-,0.52,쉬움,9,6
3232,0000000060,451103201,오봉산,38781,입석리구간,-,0.35,쉬움,6,4
3233,0000000060,451103201,오봉산,38782,백여리구간,-,0.21,쉬움,4,3
3234,0000000060,451103201,오봉산,38783,백여리구간,-,0.61,쉬움,11,8
3235,0000000060,451103201,오봉산,38784,백여리구간,-,0.29,쉬움,5,4
3236,0000000060,451103201,오봉산,38785,백여리구간,-,0.77,쉬움,14,10
3237,0000000060,451103201,오봉산,38786,백여리구간,-,0.51,쉬움,9,6
3238,0000000060,451103201,오봉산,38787,백여리구간,-,1.06,쉬움,19,13
3239,0000000060,451103201,오봉산,38788,백여리구간,-,0.41,쉬움,7,5
3240,0000000060,451103201,오봉산,38789,백여리구간,-,0.73,쉬움,13,9
3241,0000000060,451103201,오봉산,38790,백여리구간,-,1.23,쉬움,22,15
3242,0000000060,451103201,오봉산,38791,계곡리구간,-,1.39,쉬움,25,17
3243,0000000060,451103201,오봉산,38792,백여리구간,-,0.77,쉬움,14,10
3244,0000000060,451103201,오봉산,38793,백여리구간,-,0.92,쉬움,16,11
3245,0000000060,451103201,오봉산,38794,백여리구간,-,0.46,쉬움,8,6
3246,0000000060,451103201,오봉산,38795,백여리구간,-,1.07,쉬움,23,16
3247,0000000060,457102201,오봉산,38796,백여리구간,-,0.45,쉬움,8,6
3248,0000000060,457102201,오봉산,38797,백여리구간,-,0.29,쉬움,5,4
3249,0000000060,457102201,오봉산,38798,백여리구간,-,0.24,쉬움,4,3
3250,0000000060,457102201,오봉산,38799,백여리구간,-,0.18,쉬움,3,2
3251,0000000060,457102201,오봉산,38800,백여리구간,-,0.4,쉬움,7,5
3252,0000000060,457102201,오봉산,38801,백여리구간,-,0.22,쉬움,4,3
3253,0000000060,457102201,오봉산,38802,백여리구간,-,0.05,쉬움,1,1
3254,0000000060,457102201,오봉산,38803,백여리구간,-,0.14,쉬움,2,2
3255,0000000060,457102201,오봉산,38804,백여리구간,-,0.34,쉬움,6,4
3256,0000000060,457102201,오봉산,38805,백여리구간,-,0.46,쉬움,8,6
3257,0000000060,457102201,오봉산,38806,백여리구간,-,0.32,쉬움,6,4
3258,0000000060,457102201,오봉산,38807,백여리구간,-,0.11,쉬움,2,1
3259,0000000060,457102201,오봉산,38808,백여리구간,-,0.41,쉬움,7,5
3260,0000000060,457102201,오봉산,38809,백여리구간,-,0.66,쉬움,14,10
3261,0000000060,457102201,오봉산,38810,백여리구간,-,0.13,쉬움,2,2
3262,0000000060,457102201,오봉산,38811,백여리구간,-,0.47,쉬움,8,6
3263,0000000060,457102201,오봉산,38812,백여리구간,-,0.33,쉬움,6,4
3264,0000000060,457102201,오봉산,38813,백여리구간,-,0.97,쉬움,17,12
3265,0000000060,457102201,오봉산,38814,계곡리구간,-,3.02,쉬움,53,37
3266,0000000060,457102201,오봉산,38815,백여리구간,-,0.63,쉬움,11,8
3267,0000000060,457102201,오봉산,38816,계곡리구간,-,1.57,쉬움,28,19
3268,0000000060,457102201,오봉산,38817,백여리구간,-,0.55,쉬움,10,7
3269,0000000060,457102201,오봉산,38818,계곡리구간,-,0.54,쉬움,10,7
3270,0000000060,457102201,오봉산,38819,백여리구간,-,0.24,쉬움,4,3
3271,0000000060,457102201,오봉산,38820,백여리구간,-,0.11,쉬움,2,1
3272,0000000060,457102201,오봉산,38821,계곡리구간,-,0.14,쉬움,2,2
3273,0000000060,457102201,오봉산,38822,계곡리구간,-,0.26,쉬움,5,3
3274,0000000060,457102201,오봉산,38823,백여리구간,-,0.44,쉬움,8,5
3275,0000000060,457102201,오봉산,38824,삼길리구간,-,0.22,쉬움,4,3
3276,0000000060,457102201,오봉산,38825,백여리구간,-,0.48,쉬움,8,6
3277,0000000060,457102201,오봉산,38826,백여리구간,-,0.13,쉬움,2,2
3278,0000000060,457102201,오봉산,38827,백여리구간,-,0.33,쉬움,6,4
3279,0000000060,457102201,오봉산,38828,백여리구간,-,0.47,쉬움,8,6
3280,0000000060,457102201,오봉산,38829,백여리구간,-,0.14,쉬움,2,2
3281,0000000060,457102201,오봉산,38830,백여리구간,-,0.33,쉬움,6,4
3282,0000000060,457102201,오봉산,38831,백여리구간,-,0.33,쉬움,6,4
3283,0000000060,457102201,오봉산,38832,백여리구간,-,0.08,쉬움,1,1
3284,0000000060,457102201,오봉산,38833,백여리구간,-,0.68,쉬움,12,8
3285,0000000060,457102201,오봉산,38834,백여리구간,-,0.31,쉬움,5,4
3286,0000000060,457102201,오봉산,38835,백여리구간,-,0.65,쉬움,11,8
3287,0000000060,457102201,오봉산,38836,백여리구간,-,0.26,쉬움,5,3
3288,0000000060,457102201,오봉산,38837,계곡리구간,-,0.83,쉬움,15,10
3289,0000000060,457102201,오봉산,38838,백여리구간,-,0.11,쉬움,2,1
3290,0000000060,457102201,오봉산,38839,백여리구간,-,0.36,쉬움,6,4
3291,0000000060,457102201,오봉산,38840,백여리구간,-,0.49,쉬움,9,6
3292,0000000060,457102201,오봉산,38841,백여리구간,-,0.46,쉬움,8,6
3293,0000000060,457102201,오봉산,38842,백여리구간,-,0.21,쉬움,4,3
3294,0000000060,457102201,오봉산,38843,백여리구간,-,0.69,쉬움,12,9
3295,0000000060,457102201,오봉산,38844,백여리구간,-,0.04,쉬움,1,0
3296,0000000060,457102201,오봉산,38845,백여리구간,-,0.45,쉬움,8,6
3297,0000000060,457102201,오봉산,38846,백여리구간,-,0.22,쉬움,4,3
3298,0000000060,457102201,오봉산,38847,백여리구간,-,0.49,쉬움,9,6
3299,0000000060,457102201,오봉산,38848,백여리구간,-,0.1,쉬움,2,1
3300,0000000060,457102201,오봉산,38849,삼길리구간,-,0.15,쉬움,3,2
3301,0000000060,457102201,오봉산,38850,백여리구간,-,0.68,쉬움,12,8
3302,0000000060,457102201,오봉산,38851,백여리구간,-,0.3,쉬움,5,4
3303,0000000060,457102201,오봉산,38852,백여리구간,-,0.52,쉬움,9,6
3304,0000000060,457102201,오봉산,38853,백여리구간,-,0.41,쉬움,7,5
3305,0000000060,457102201,오봉산,38854,입석리구간,-,0.26,쉬움,5,3
3306,0000000060,457102201,오봉산,38855,입석리구간,-,0.35,쉬움,6,4
3307,0000000060,457102201,오봉산,38856,백여리구간,-,0.14,쉬움,2,2
3308,0000000060,457102201,오봉산,38857,백여리구간,-,0.34,쉬움,6,4
3309,0000000060,457501901,오봉산,38858,삼길리구간,-,2.52,쉬움,63,44
3310,0000000060,457501901,오봉산,38859,마암리구간,-,0.96,쉬움,17,12
3311,0000000060,457501901,오봉산,38860,입석리구간,-,0.46,쉬움,8,6
3312,0000000060,457501901,오봉산,38861,-,-,0.07,쉬움,1,1
3313,0000000060,457501901,오봉산,38862,-,-,0.22,쉬움,4,3
3314,0000000060,457501901,오봉산,38863,-,-,0.07,쉬움,1,1
3315,0000000060,457501901,오봉산,38864,-,-,0.2,쉬움,4,2
3316,0000000060,457501901,오봉산,38865,-,-,0.39,쉬움,7,5
3317,0000000060,457501901,오봉산,38866,-,-,0.24,쉬움,4,3
3318,0000000060,457501901,오봉산,38867,-,-,0.75,쉬움,13,9
3319,0000000060,457501901,오봉산,38868,-,-,0.21,쉬움,4,3
3320,0000000060,461501901,오봉산,38869,용능리구간,-,3.32,쉬움,59,41
3321,0000000060,461501901,오봉산,38870,창녕리구간,-,2.36,쉬움,42,29
3322,0000000060,461501901,오봉산,38871,교촌리구간,-,0.95,쉬움,17,12
3323,0000000060,467801001,오봉산,38872,-,-,0.03,중간,1,0
3324,0000000060,467801001,오봉산,38873,해평리구간,-,0.05,쉬움,1,1
3325,0000000060,467801001,오봉산,38874,-,-,1.14,쉬움,20,14
3326,0000000060,467801001,오봉산,38875,-,-,0.07,중간,1,1
3327,0000000060,467801001,오봉산,38876,-,-,0.47,쉬움,8,6
3328,0000000060,467801001,오봉산,38877,해평리구간,-,0.77,쉬움,14,10
3329,0000000060,467801001,오봉산,38878,해평리구간,-,0.98,쉬움,21,15
3330,0000000060,467801001,오봉산,38879,해평리구간,-,0.53,쉬움,10,7
3331,0000000060,467801001,오봉산,38880,해평리구간,-,0.55,쉬움,10,7
3332,0000000060,467801001,오봉산,38881,해평리구간,-,0.5,쉬움,9,6
3333,0000000060,467801001,오봉산,38882,-,-,1.45,쉬움,26,18
3334,0000000060,467801001,오봉산,38883,해평리구간,-,1.5,쉬움,26,19
3335,0000000060,467801001,오봉산,38884,-,-,0.12,쉬움,2,1
3336,0000000060,467801001,오봉산,38885,-,-,0.18,쉬움,3,2
3337,0000000060,467801001,오봉산,38886,-,-,0.21,쉬움,4,3
3338,0000000060,467801001,오봉산,38887,-,-,0.15,쉬움,3,2
3339,0000000060,467801001,오봉산,38888,-,-,0.04,쉬움,1,0
3340,0000000060,467801001,오봉산,38889,-,-,0.04,쉬움,1,0
3341,0000000060,467801001,오봉산,38890,-,-,0.02,쉬움,1,0
3342,0000000060,467801001,오봉산,38891,해평리구간,-,0.12,쉬움,2,1
3343,0000000060,467801001,오봉산,38892,-,-,0.2,쉬움,4,2
3344,0000000060,467801001,오봉산,38893,해평리구간,-,0.03,쉬움,1,0
3345,0000000060,467801001,오봉산,38894,-,-,1.68,쉬움,30,21
3346,0000000060,467801001,오봉산,38895,-,-,1.88,쉬움,33,23
3347,0000000060,467801001,오봉산,38896,-,-,2.82,쉬움,85,59
3348,0000000060,467801001,오봉산,38897,-,-,1.08,쉬움,19,13
3349,0000000060,467801001,오봉산,38898,-,-,0.88,쉬움,16,11
3350,0000000060,467801001,오봉산,38899,-,-,0.65,쉬움,11,8
3351,0000000060,467801001,오봉산,38900,-,-,0.2,쉬움,4,2
3352,0000000060,467802301,오봉산,38901,해평리구간,-,2.72,쉬움,48,34
3353,0000000060,467802301,오봉산,38902,비봉리구간,-,1.18,쉬움,35,25
3354,0000000060,467802301,오봉산,38903,해평리구간,-,2.92,쉬움,52,36
3355,0000000060,467802301,오봉산,38904,해평리구간,-,3.32,쉬움,59,41
3356,0000000060,467802301,오봉산,38905,해평리구간,-,0.71,쉬움,13,9
3357,0000000060,467802301,오봉산,38906,해평리구간,-,1.5,쉬움,26,19
3358,0000000060,467802301,오봉산,38907,해평리구간,-,1.08,쉬움,19,13
3359,0000000060,467802301,오봉산,38908,도촌리구간,-,2.11,쉬움,63,44
3360,0000000060,469001801,오봉산,38909,죽림리구간,-,0.18,쉬움,3,2
3361,0000000060,469001801,오봉산,38910,죽림리구간,-,0.03,쉬움,1,0
3362,0000000060,469001801,오봉산,38911,죽림리구간,-,0.19,쉬움,3,2
3363,0000000060,469001801,오봉산,38912,죽림리구간,-,0.43,쉬움,8,5
3364,0000000060,469001801,오봉산,38913,죽림리구간,-,0.22,쉬움,4,3
3365,0000000060,469001801,오봉산,38914,죽림리구간,-,0.76,쉬움,13,9
3366,0000000060,471304301,오봉산,38915,송선리구간,-,0.49,쉬움,9,6
3367,0000000060,471304301,오봉산,38916,송선리구간,-,0.49,쉬움,9,6
3368,0000000060,471304301,오봉산,38917,-,-,0.74,쉬움,13,9
3369,0000000060,471304301,오봉산,38918,-,-,3.51,쉬움,62,43
3370,0000000060,471304301,오봉산,38919,-,-,0.39,쉬움,7,5
3371,0000000060,471304301,오봉산,38920,-,-,0.66,쉬움,12,8
3372,0000000060,471304301,오봉산,38921,송선리구간,-,0.23,쉬움,4,3
3373,0000000060,471304301,오봉산,38922,-,-,0.07,쉬움,1,1
3374,0000000060,471304301,오봉산,38923,-,-,0.7,쉬움,12,9
3375,0000000060,471304301,오봉산,38924,-,-,0.07,쉬움,1,1
3376,0000000060,471304301,오봉산,38925,-,-,0.22,쉬움,4,3
3377,0000000060,471304301,오봉산,38926,-,-,0.57,쉬움,10,7
3378,0000000060,471304301,오봉산,38927,-,-,0.77,쉬움,14,10
3379,0000000060,471304301,오봉산,38928,송선리구간,-,0.35,쉬움,6,4
3380,0000000060,471304301,오봉산,38929,-,-,1.48,쉬움,26,18
3381,0000000060,471304301,오봉산,38930,-,-,2.38,쉬움,42,29
3382,0000000060,471304301,오봉산,38931,-,-,0.11,쉬움,2,1
3383,0000000060,471304301,오봉산,38932,-,-,0.42,쉬움,7,5
3384,0000000060,471304301,오봉산,38933,-,-,0.12,쉬움,2,1
3385,0000000060,471304301,오봉산,38934,-,-,0.65,쉬움,11,8
3386,0000000060,471304301,오봉산,38935,-,-,0.06,쉬움,1,1
3387,0000000060,471304301,오봉산,38936,-,-,0.08,쉬움,1,1
3388,0000000060,471304301,오봉산,38937,-,-,0.12,쉬움,2,1
3389,0000000060,471304301,오봉산,38938,-,-,0.06,쉬움,1,1
3390,0000000060,471304301,오봉산,38939,-,-,0.14,쉬움,2,2
3391,0000000060,471304301,오봉산,38940,천촌리구간,-,1.56,쉬움,28,19
3392,0000000060,471304301,오봉산,38941,-,-,0.12,쉬움,2,1
3393,0000000060,471304301,오봉산,38942,-,-,0.22,쉬움,4,3
3394,0000000060,471304301,오봉산,38943,-,-,0.44,쉬움,8,5
3395,0000000060,471304301,오봉산,38944,-,-,0.04,쉬움,1,0
3396,0000000060,471304301,오봉산,38945,-,-,0.11,쉬움,2,1
3397,0000000060,471304301,오봉산,38946,-,-,0.05,쉬움,1,1
3398,0000000060,471304301,오봉산,38947,-,-,0.1,쉬움,2,1
3399,0000000060,471304301,오봉산,38948,-,-,0.19,쉬움,3,2
3400,0000000060,471304301,오봉산,38949,신평리구간,-,1.94,쉬움,34,24
3401,0000000060,471304301,오봉산,38950,-,-,0.4,쉬움,7,5
3402,0000000060,471304301,오봉산,38951,-,-,0.13,쉬움,2,2
3403,0000000060,471304301,오봉산,38952,-,-,0.08,쉬움,1,1
